10000000000.0, 32, 35000.0, 2012-07-28T23:21:00, 2012-07-29T07:21:00, 1455912.6, 3.3374535141810435, 8.926528984957934e-16, 2174.9712179610406
10000000000.0, 33, 45000.0, 2012-08-04T22:31:00, 2012-08-05T06:31:00, 2280502.2, 3.143077344512081, 8.926528984957934e-16, 1390.2001931466737
10000000000.0, 34, 15000.0, 2012-09-12T05:42:00, 2012-09-12T13:42:00, 445166.3, 3.508878927283902, 4.463264492478967e-16, 3227.594206819848
10000000000.0, 35, 2000.0, 2012-10-09T00:10:00, 2012-10-09T08:10:00, 207764.5, 3.756848491598284, 8.926528984957934e-16, 5712.793048420527
10000000000.0, 36, 65000.0, 2013-07-22T13:59:00, 2013-07-22T21:59:00, 10000000000.0, nan, nan, nan
10000000000.0, 37, 25000.0, 2013-07-29T04:56:00, 2013-07-29T12:56:00, 773467.7, 3.518466472503789, 1.785305796991587e-15, 3299.639337405728
10000000000.0, 38, 57000.0, 2013-08-08T07:54:00, 2013-08-08T15:54:00, 2631941.7, 3.133546995871939, 0.0, 1360.025326374644
10000000000.0, 39, 31000.0, 2013-08-24T11:03:00, 2013-08-24T19:03:00, 1075211.9, 3.454434567865513, 4.463264492478967e-16, 2847.3087836091795
10000000000.0, 40, 44000.0, 2013-09-08T16:37:00, 2013-09-09T00:37:00, 1848427.4, 3.283881659026706, 4.463264492478967e-16, 1922.5677767244879
10000000000.0, 41, 5000.0, 2014-05-07T13:13:00, 2014-05-07T21:13:00, 2168802.8, 2.2262824026618064, 4.463264492478967e-16, 168.37685860650126
10000000000.0, 42, 11373.0, 2014-07-08T07:19:00, 2014-07-08T15:19:00, 10000000000.0, nan, nan, nan
10000000000.0, 43, 85000.0, 2014-07-12T12:08:00, 2014-07-12T20:08:00, 10000000000.0, nan, nan, nan
10000000000.0, 44, 13000.0, 2014-07-20T18:00:00, 2014-07-21T02:00:00, 703408.0, 3.2752455524850728, 0.0, 1884.714416171787
10000000000.0, 45, 13000.0, 2014-07-23T20:29:00, 2014-07-24T04:29:00, 172067.6, 3.699125846406069, 1.785305796991587e-15, 5001.794520090017
10000000000.0, 46, 84000.0, 2014-07-28T13:35:00, 2014-07-28T21:35:00, 10000000000.0, nan, nan, nan
10000000000.0, 47, 30000.0, 2014-07-28T20:33:00, 2014-07-29T04:33:00, 10000000000.0, nan, nan, nan
10000000000.0, 48, 34000.0, 2014-09-08T17:07:00, 2014-09-09T01:07:00, 2316431.4, 3.0094942282625836, 1.3389793477436902e-15, 1022.1019768598421
10000000000.0, 49, 8700.0, 2015-07-22T11:48:00, 2015-07-22T19:48:00, 10000000000.0, nan, nan, nan
10000000000.0, 50, 6100.0, 2015-08-09T20:42:00, 2015-08-10T04:42:00, 44223.3, 3.9956375194913183, 8.926528984957934e-16, 9900.05299747264
10000000000.0, 51, 25000.0, 2015-08-14T12:57:00, 2015-08-14T20:57:00, 832621.1, 3.4854559621571486, 1.3389793477436902e-15, 3058.1301336997794
10000000000.0, 52, 2000.0, 2015-08-15T10:25:00, 2015-08-15T18:25:00, 10000000000.0, nan, nan, nan
10000000000.0, 53, 16000.0, 2015-09-13T23:20:00, 2015-09-14T07:20:00, 876118.7, 3.2681046677845207, 8.926528984957934e-16, 1853.9783903822963
10000000000.0, 54, 25000.0, 2016-05-12T22:06:00, 2016-05-13T06:06:00, 1207970.1, 3.298860367929969, 2.2316322462394834e-15, 1990.0334110787276
10000000000.0, 55, 85000.0, 2016-05-29T06:51:00, 2016-05-29T14:51:00, 2542047.5, 3.3350370659703934, 1.3389793477436902e-15, 2162.9031143333473
10000000000.0, 56, 10000.0, 2016-07-11T21:36:00, 2016-07-12T05:36:00, 722651.6, 3.1499072818273857, 4.463264492478967e-16, 1412.236012077276
10000000000.0, 57, 60000.0, 2016-07-12T06:54:00, 2016-07-12T14:54:00, 10000000000.0, nan, nan, nan
10000000000.0, 59, 70000.0, 2017-05-29T15:08:00, 2017-05-29T23:08:00, 567549.7, 4.091735082228348, 8.926528984957934e-16, 12351.937407080477
10000000000.0, 60, 24000.0, 2017-06-03T21:40:00, 2017-06-04T05:40:00, 969917.7, 3.3953641903177663, 4.463264492478967e-16, 2485.216282392726
10000000000.0, 61, 33000.0, 2017-06-14T17:41:00, 2017-06-15T01:41:00, 847925.8, 3.5976818373026482, 8.926528984957934e-16, 3959.8782859640505
10000000000.0, 63, 35000.0, 2018-06-11T07:47:00, 2018-06-11T14:40:00, 3294622.0, 2.7289570259435294, 8.926528984957934e-16, 535.7436422952848
10000000000.0, 65, 40000.0, 2018-07-25T13:45:00, 2018-07-25T20:45:00, 10000000000.0, nan, nan, nan
10000000000.0, 66, 80000.0, 2018-08-08T14:45:00, 2018-08-08T21:15:00, 2683858.2, 3.264839633393458, 8.926528984957934e-16, 1840.092407607742
10000000000.0, 67, 2313.0, 2019-06-10T15:40:00, 2019-06-10T23:22:00, 218022.9, 3.83111123045233, 8.926528984957934e-16, 6778.150857419339
10000000000.0, 68, 5584.0, 2019-06-10T19:21:00, 2019-06-11T03:20:00, 1330.0, 3.710394592771322, 4.463264492478967e-16, 5133.275731020912
10000000000.0, 69, 105599.0, 2019-06-21T17:44:00, 2019-06-22T02:08:00, 1294417.0, 3.8859326871524256, 0.0, 7690.112392599677
10000000000.0, 70, 73144.0, 2019-07-01T21:26:00, 2019-07-02T05:14:00, 1018992.9, 3.854723953354396, 1.3389793477436902e-15, 7156.883591356283
10000000000.0, 71, 4959.0, 2019-07-02T20:50:00, 2019-07-03T04:39:00, 113785.3, 3.3580644188084876, 1.785305796991587e-15, 2280.6803397437893
10000000000.0, 72, 11400.0, 2019-07-15T02:28:00, 2019-07-15T09:05:00, 780846.0, 3.1732465211875547, 8.926528984957934e-16, 1490.2067326822598
10000000000.0, 73, 95316.0, 2019-07-26T15:46:00, 2019-07-26T23:01:00, 564595.7, 4.227765960368553, 0.0, 16895.302049210524
10000000000.0, 74, 73624.0, 2019-08-11T15:07:00, 2019-08-11T23:07:00, 592473.0, 4.097292814693591, 0.0, 12511.022775391408
10000000000.0, 75, 7078.0, 2019-08-20T15:03:00, 2019-08-20T22:27:00, 491992.2, 3.148484690052478, 8.926528984957934e-16, 1407.6176055085775
10000000000.0, 76, 21548.0, 2020-04-28T15:33:00, 2020-04-29T00:22:00, 887321.5, 3.3914263306291197, 1.3389793477436902e-15, 2462.7840407556473
10000000000.0, 77, 5029.0, 2020-05-10T02:06:00, 2020-05-10T09:24:00, 1973106.2, 2.2968065284468273, 0.0, 198.0644482398615
10000000000.0, 78, 92424.0, 2020-06-04T13:18:00, 2020-06-04T21:15:00, 4195643.1, 2.9174563814476007, 4.463264492478967e-16, 826.906453693142
10000000000.0, 79, 5872.0, 2020-06-08T16:11:00, 2020-06-08T23:19:00, 2222446.2, 2.2779969235281827, 4.463264492478967e-16, 189.66924853009832
10000000000.0, 80, 5053.0, 2020-06-16T22:57:00, 2020-06-17T04:57:00, 146354.8, 3.320978048144791, 4.463264492478967e-16, 2094.0066094872673
10000000000.0, 81, 8937.0, 2020-06-29T03:36:00, 2020-06-29T10:38:00, 352851.9, 3.35717331393196, 8.926528984957934e-16, 2276.0055352636004
10000000000.0, 82, 1956.0, 2020-08-16T21:16:00, 2020-08-17T04:08:00, 115490.6, 2.9515210066812547, 1.3389793477436902e-15, 894.3777916459483
10000000000.0, 83, 108407.0, 2020-08-30T04:03:00, 2020-08-30T15:58:00, 1361520.5, 3.868212659103956, 4.463264492478967e-16, 7382.656449866896
10000000000.0, 84, 5855.0, 2020-10-02T18:13:00, 2020-10-03T01:30:00, 137366.2, 3.396889313768038, 4.463264492478967e-16, 2493.9590243981443
10000000000.0, 85, 7406.0, 2020-10-03T03:15:00, 2020-10-03T11:49:00, 62642.0, 3.6192878407094735, 1.785305796991587e-15, 4161.863581526005
10000000000.0, 86, 17741.0, 2021-05-11T12:23:00, 2021-05-11T20:46:00, 226375.4, 3.773182601393232, 8.926528984957934e-16, 5931.74675560007
10000000000.0, 87, 18972.0, 2021-05-16T14:50:00, 2021-05-17T00:16:00, 210977.8, 3.818783395590208, 1.3389793477436902e-15, 6588.452141796617
10000000000.0, 88, 18044.0, 2021-05-21T21:10:00, 2021-05-22T04:47:00, 413978.1, 3.612916879542238, 4.463264492478967e-16, 4101.2560074547355
10000000000.0, 89, 7963.0, 2021-06-05T07:11:00, 2021-06-05T13:11:00, 517006.6, 3.1820408115956953, 0.0, 1520.6904256003068
10000000000.0, 90, 6175.0, 2021-06-22T18:06:00, 2021-06-23T01:58:00, 237993.3, 3.3027852281899843, 1.3389793477436902e-15, 2008.099500832155
10000000000.0, 91, 114424.0, 2021-06-24T13:11:00, 2021-06-24T21:49:00, 3574258.4, 3.167944620113054, 1.3389793477436902e-15, 1472.124769673236
10000000000.0, 92, 81905.0, 2021-07-06T16:43:00, 2021-07-07T00:27:00, 1523435.9, 3.679032517660521, 0.0, 4775.650298480252
10000000000.0, 94, 50861.0, 2021-07-13T13:58:00, 2021-07-13T22:48:00, 1034020.2, 3.689514121534009, 4.463264492478967e-16, 4892.311727330896
10000000000.0, 95, 93833.0, 2021-07-16T01:43:00, 2021-07-16T10:01:00, 2587637.5, 3.3637401883051234, 8.926528984957934e-16, 2310.6820375704697
10000000000.0, 96, 45299.0, 2021-08-07T12:22:00, 2021-08-07T19:46:00, 1016858.0, 3.647691884810968, 1.3389793477436902e-15, 4443.15930602194
10000000000.0, 97, 9791.0, 2021-09-19T04:57:00, 2021-09-19T15:46:00, 652.4, 3.9651669574946844, 8.926528984957934e-16, 9229.261630115914
10000000000.0, 98, 53958.0, 2022-06-05T08:33:00, 2022-06-05T15:53:00, 4596279.7, 2.5881608614481895, 0.0, 387.40111062638425
10000000000.0, 99, 25471.0, 2022-06-30T17:52:00, 2022-07-01T00:45:00, 747662.1, 3.541367983250443, 4.463264492478967e-16, 3478.307580529254
10000000000.0, 100, 115963.0, 2022-07-04T18:54:00, 2022-07-05T02:13:00, 687627.5, 4.235082748929486, 1.785305796991587e-15, 17182.35742511251
10000000000.0, 101, 12958.0, 2022-09-07T22:06:00, 2022-09-08T05:05:00, 614124.2, 3.328873361095893, 0.0, 2132.4230146392724
