49, 2015-07-22T15:00:00, 2015-07-22T17:00:00, 8700.0, [0. 0.],  0.0,  inf
50, 2015-08-10T00:00:00, 2015-08-10T02:00:00, 6100.0, [7157.34406008  763.02664279],  7920.4,  0.8
51, 2015-08-14T16:00:00, 2015-08-14T18:00:00, 25000.0, [   0.         1599.79443566],  1599.8,  15.6
52, 2015-08-15T13:00:00, 2015-08-15T15:00:00, 2000.0, [1341.44806397 2627.87136281],  3969.3,  0.5
53, 2015-09-14T02:00:00, 2015-09-14T04:00:00, 16000.0, [1278.13053758  211.68729263],  1489.8,  10.7
54, 2016-05-13T01:00:00, 2016-05-13T03:00:00, 25000.0, [1061.59096032 1627.09146405],  2688.7,  9.3
55, 2016-05-29T10:00:00, 2016-05-29T12:00:00, 85000.0, [715.58506468   3.3122581 ],  718.9,  118.2
56, 2016-07-12T01:00:00, 2016-07-12T03:00:00, 10000.0, [ 23.05672042 419.99707825],  443.1,  22.6
57, 2016-07-12T10:00:00, 2016-07-12T12:00:00, 60000.0, [1832.39961051  188.86478246],  2021.3,  29.7
58, 2017-05-19T12:00:00, 2017-05-19T13:00:00, nan, [5816.1224557],  5816.1,  nan
59, 2017-05-29T18:00:00, 2017-05-29T20:00:00, 70000.0, [22683.98511628    23.05672042],  22707.0,  3.1
60, 2017-06-04T01:00:00, 2017-06-04T03:00:00, 24000.0, [275.83277847  57.83614896],  333.7,  71.9
61, 2017-06-14T21:00:00, 2017-06-14T23:00:00, 33000.0, [4401.47673138   57.83614896],  4459.3,  7.4
62, 2017-08-18T21:00:00, 2017-08-18T23:00:00, nan, [1627.09146405  101.85552029],  1728.9,  nan
63, 2018-06-11T11:00:00, 2018-06-11T12:00:00, 35000.0, [2750.3314314],  2750.3,  12.7
64, 2018-06-12T18:00:00, 2018-06-12T20:00:00, nan, [2629.8256152  1507.66963469],  4137.5,  nan
65, 2018-07-25T17:00:00, 2018-07-25T18:00:00, 40000.0, [0.],  0.0,  inf
66, 2018-08-08T18:00:00, 2018-08-08T18:00:00, 80000.0, [],  0.0,  inf
67, 2019-06-10T19:00:00, 2019-06-10T20:00:00, 2313.0, [1874.85309716],  1874.9,  1.2
68, 2019-06-10T22:00:00, 2019-06-11T00:00:00, 5584.0, [5270.31907405 5816.1224557 ],  11086.4,  0.5
69, 2019-06-21T21:00:00, 2019-06-21T23:00:00, 105599.0, [16755.77302326    23.05672042],  16778.8,  6.3
70, 2019-07-02T00:00:00, 2019-07-02T02:00:00, 73144.0, [21606.12837209     0.        ],  21606.1,  3.4
71, 2019-07-03T00:00:00, 2019-07-03T02:00:00, 4959.0, [211.68729263 345.4006432 ],  557.1,  8.9
72, 2019-07-15T05:00:00, 2019-07-15T06:00:00, 11400.0, [1061.59096032],  1061.6,  10.7
73, 2019-07-26T19:00:00, 2019-07-26T20:00:00, 95316.0, [0.],  0.0,  inf
74, 2019-08-11T18:00:00, 2019-08-11T20:00:00, 73624.0, [0. 0.],  0.0,  inf
75, 2019-08-20T18:00:00, 2019-08-20T19:00:00, 7078.0, [275.83277847],  275.8,  25.7
76, 2020-04-28T19:00:00, 2020-04-28T21:00:00, 21548.0, [2684.88102623 2134.05181526],  4818.9,  4.5
77, 2020-05-10T05:00:00, 2020-05-10T06:00:00, 5029.0, [0.],  0.0,  inf
78, 2020-06-04T16:00:00, 2020-06-04T18:00:00, 92424.0, [2821.04613379 1277.95840747],  4099.0,  22.5
79, 2020-06-08T19:00:00, 2020-06-08T20:00:00, 5872.0, [7.93579136],  7.9,  739.9
80, 2020-06-17T02:00:00, 2020-06-17T02:00:00, 5053.0, [],  0.0,  inf
81, 2020-06-29T07:00:00, 2020-06-29T08:00:00, 8937.0, [901.9879827],  902.0,  9.9
82, 2020-08-17T00:00:00, 2020-08-17T01:00:00, 1956.0, [858.88399203],  858.9,  2.3
83, 2020-08-30T07:00:00, 2020-08-30T13:00:00, 108407.0, [2404.20356434 6960.11321737 2975.70332733 6571.20623094 4733.45305968
  324.64457979],  23969.3,  4.5
84, 2020-10-02T21:00:00, 2020-10-02T23:00:00, 5855.0, [583.32863617 499.30344866],  1082.6,  5.4
85, 2020-10-03T06:00:00, 2020-10-03T09:00:00, 7406.0, [4234.05446836 3276.32818626 3124.81049884],  10635.2,  0.7
86, 2021-05-11T15:00:00, 2021-05-11T18:00:00, 17741.0, [6960.11321737 4068.81053254  958.44986946],  11987.4,  1.5
87, 2021-05-16T18:00:00, 2021-05-16T21:00:00, 18972.0, [4068.81053254 6960.11321737  858.88399203],  11887.8,  1.6
88, 2021-05-22T00:00:00, 2021-05-22T02:00:00, 18044.0, [4401.47673138  153.46850149],  4554.9,  4.0
89, 2021-06-05T10:00:00, 2021-06-05T10:00:00, 7963.0, [],  0.0,  inf
90, 2021-06-22T21:00:00, 2021-06-22T23:00:00, 6175.0, [5.63220007e+03 1.39132151e+00],  5633.6,  1.1
91, 2021-06-24T16:00:00, 2021-06-24T19:00:00, 114424.0, [1625.57851801 1145.93055218    0.        ],  2771.5,  41.3
92, 2021-07-06T20:00:00, 2021-07-06T21:00:00, 81905.0, [1.39132151],  1.4,  58868.5
93, 2021-07-13T07:00:00, 2021-07-13T10:00:00, nan, [2.40313060e+04 3.28839068e+02 4.24964349e+00],  24364.4,  nan
94, 2021-07-13T17:00:00, 2021-07-13T20:00:00, 50861.0, [20528.27162791   671.02727355     0.        ],  21199.3,  2.4
95, 2021-07-16T05:00:00, 2021-07-16T07:00:00, 93833.0, [2829.04629019  317.21731113],  3146.3,  29.8
96, 2021-08-07T15:00:00, 2021-08-07T17:00:00, 45299.0, [17270.61313567  3430.2186332 ],  20700.8,  2.2
97, 2021-09-19T08:00:00, 2021-09-19T13:00:00, 9791.0, [ 4234.05446836 18372.55813953 21060.4372897      0.
     0.        ],  43667.0,  0.2
98, 2022-06-05T12:00:00, 2022-06-05T13:00:00, 53958.0, [0.],  0.0,  inf
99, 2022-06-30T21:00:00, 2022-06-30T22:00:00, 25471.0, [2684.88102623],  2684.9,  9.5
100, 2022-07-04T22:00:00, 2022-07-04T23:00:00, 115963.0, [35348.80186047],  35348.8,  3.3
101, 2022-09-08T01:00:00, 2022-09-08T02:00:00, 12958.0, [4401.47673138],  4401.5,  2.9
