month,SPI=-2.0,SPI=-1.5,SPI=-1.0,SPI=+1.0,SPI=+1.5,SPI=+2.0,SPI=+4.0
34.0,8.93330028979029,17.19809732927598,30.348884293576983,156.27024592662573,210.7525338197892,275.726475220182,275.726475220182
35.0,8.53688379775755,16.721180928816473,29.914276941382347,158.8366405148625,215.0787513349105,282.29175156837,282.29175156837
36.0,8.203574337692228,16.32957007844298,29.58911147349783,161.64123021174038,219.6866643064812,289.1874473711512,289.1874473711512
37.0,6.792765413481585,14.366161546197066,27.305845842259988,165.6566207047709,228.16693017447184,303.5286738782065,303.5286738782065
38.0,5.253344840661015,12.054886137314128,24.425893967374417,169.90346423922483,237.97059486962547,320.73410453584313,320.73410453584313
39.0,7.373837622649485,15.427470367038415,29.07486102671302,173.16017603850162,237.94974862796863,315.96668932493424,315.96668932493424
40.0,5.6631149064944655,12.833181220470605,25.749088190623173,175.43094105862596,245.0998738633065,329.704031850498,329.704031850498
41.0,6.633887009435443,14.282669997389686,27.530330128997853,172.15691758584813,238.01652128342513,317.56937749483257,317.56937749483257
42.0,5.565610905192272,12.632429149709411,25.378038364492173,173.36200665751463,242.2868253312004,326.0009223400601,326.0009223400601
43.0,8.603657021173614,17.127288175885806,31.036488658001534,169.57127611659078,230.4684763790078,303.38449299193184,303.38449299193184
44.0,8.373414442285412,16.869271854875713,30.85899387167981,172.16392034602163,234.62379028974073,309.51498324760337,309.51498324760337
45.0,8.547233925796833,17.113436020431138,31.153224583701903,171.93958007341888,233.9927737215676,308.34305952281,308.34305952281
46.0,5.990676355535851,13.352844654865027,26.447298162129215,175.3020026749649,244.10479526127963,327.5159912708499,327.5159912708499
47.0,5.208592555009012,12.150181564577508,24.9369846798004,178.20862114206756,250.41018000929043,338.3441366143362,338.3441366143362
48.0,4.812218890717998,11.500463271701268,24.05333597923902,178.8190155674553,252.4451162529397,342.32552169667633,342.32552169667633
49.0,4.928720041580312,11.671211940872354,24.236244882456372,177.50479924896018,250.14836441303578,338.75062433905117,338.75062433905117
50.0,4.270841071955286,10.588447397976061,22.78861480273089,179.774026974911,255.5562431480299,348.3908980388878,348.3908980388878
51.0,5.026100511673122,11.870570660693643,24.599737184853407,179.3961092237629,252.68553557114447,342.0527055031161,342.0527055031161
52.0,5.178139031121077,12.134972841984697,24.995595672477805,179.9819564464737,253.1292377116901,342.2553739251639,342.2553739251639
53.0,5.828377101050646,13.14332751731966,26.270804019653582,177.541139499418,247.80526927939866,333.0898688930071,333.0898688930071
54.0,5.161821021198291,12.018012864976045,24.62882324649747,175.45382295291745,246.44696889095513,332.8928607320269,332.8928607320269
55.0,5.281789334233823,12.208551987269052,24.878115279466282,175.13278079227942,245.6468108269106,331.4477046176107,331.4477046176107
56.0,4.9685127690946524,11.602626587070413,23.83320865593625,170.62145160192338,239.79940356447108,324.0598533579847,324.0598533579847
57.0,4.334748894155635,10.495965692306893,22.17770951585448,168.41558800208696,238.3514964519225,323.83409236023294,323.83409236023294
58.0,4.304115124060778,10.380730892237368,21.866843924629634,164.9966208083241,233.33809933429208,316.8404147174767,316.8404147174767
59.0,3.9075965730812223,9.688300964375,20.852017396670437,164.50824272775088,233.85720068913756,318.81133851624946,318.81133851624946
60.0,4.312173880902546,10.356859809749231,21.74571255984286,162.97595680146372,230.29764138476787,312.5211149291628,312.5211149291628
61.0,4.257741948346134,10.277433879849264,21.663292532426414,163.68122845010285,231.51442592983702,314.40228226762184,314.40228226762184
62.0,4.030599711546155,9.895551584857515,21.135751122228566,164.13144033569793,232.8943740515036,317.0532641219362,317.0532641219362
63.0,4.0776255379400865,9.901205234087369,20.966926140521643,159.947600413177,226.4875841513597,307.8410870086102,307.8410870086102
64.0,4.196952463780146,10.051109189207393,21.056370566454277,157.07269357830728,221.83387878589025,300.9082088658571,300.9082088658571
65.0,3.868733853948993,9.424387328675468,20.007524201941216,153.42803253787275,217.38826457046588,295.61163632315305,295.61163632315305
66.0,4.410849020973282,10.224745515439144,20.88238515249298,147.7000416301463,207.28568144972118,279.8096700569664,279.8096700569664
67.0,5.339663318998559,11.612929548539972,22.562460652256142,143.51785547305334,198.8401529558014,265.7367076529169,265.7367076529169
68.0,5.278860441848893,11.433907066136959,22.143580376831693,139.88682984500574,193.64482626546194,258.6216507034658,258.6216507034658
69.0,5.704027599988134,11.949752425478362,22.5442232065397,134.5713769541314,184.97545081698152,245.67885799279577,245.67885799279577
70.0,6.17806473390696,12.542744640347914,23.084509311912985,130.52968090764952,178.19126207501046,235.38955672954674,235.38955672954674
71.0,5.566162121385041,11.628315789236048,21.889499465166672,130.0375330991515,178.63550873286704,237.14565256898055,237.14565256898055
72.0,5.552739983518666,11.606208000989694,21.8566778706352,129.9564336251527,178.54380996657378,237.04450293046654,237.04450293046654
73.0,5.081986707009509,10.854722902197507,20.79248305111757,128.28070967429642,177.05835200056794,235.92725734356742,235.92725734356742
74.0,4.619265768148846,10.065870012798587,19.586783150726728,125.00139252082437,173.25648298194739,231.61934800053405,231.61934800053405
75.0,4.677247256729658,10.112217702408856,19.555683830740684,123.15555221693563,170.41838345167255,227.53338224590797,227.53338224590797
76.0,3.7696901192319423,8.683205657874668,17.646342547720014,123.51549760687547,173.12826763908322,233.47580282872352,233.47580282872352
77.0,5.076765861069721,10.670597837999793,20.18300753593025,121.15488245592704,166.65125199996942,221.46393450292942,221.46393450292942
78.0,5.402887965433084,11.120234168874857,20.68873326271802,119.79196762825555,164.02807978638089,217.19813139732136,217.19813139732136
79.0,4.469860228220304,9.772855192198884,19.066448293492122,122.36561078084944,169.72038899870287,227.01451131006309,227.01451131006309
80.0,5.5847179066420205,11.411818464466284,21.110723488353695,120.71878606634856,165.0348148454578,218.2574499467811,218.2574499467811
81.0,6.231037301732522,12.294442235630882,22.12280576909891,118.99621564681688,161.4032481961413,212.1266737729996,212.1266737729996
82.0,5.502616642083475,11.22796551670554,20.747165898912822,118.34574360129392,161.73942649339145,213.8458590913798,213.8458590913798
83.0,5.485174308480031,11.099921977304533,20.376719698628804,114.56943292973277,156.29016320266282,206.34023417970178,206.34023417970178
84.0,5.288388290124609,10.788152356244028,19.930560355582358,113.63861902932896,155.29779565862606,205.32004419710537,205.32004419710537
85.0,4.923481907694929,10.25709592106401,19.2660054118207,113.90691958937367,156.38234459203971,207.50538433339906,207.50538433339906
86.0,5.195920392775513,10.735289920735159,20.032940526484662,116.76381321952914,160.0157591359906,212.0252655201987,212.0252655201987
87.0,5.292518450131945,10.88566979159859,20.241486943966244,117.06480805708343,160.26995430077565,212.19684806556475,212.19684806556475
88.0,5.285344186097258,10.861389458693257,20.18238711238682,116.54637265180655,159.52948290113653,211.18441137447357,211.18441137447357
89.0,5.333498276782874,10.934859582720723,20.281642340979197,116.64901751456702,159.588273906153,211.17692642220445,211.17692642220445
90.0,5.236573359198537,10.721793566917825,19.86549067812246,113.99140129579335,155.9064350954073,206.25692559897644,206.25692559897644
91.0,5.473208659399789,11.035468651308092,20.200246663782313,112.85906400706942,153.83172518383304,202.9637721139241,202.9637721139241
92.0,5.407822469302759,10.860814212956598,19.818834365910305,109.9700182703763,149.7614972920457,197.45541393339394,197.45541393339394
93.0,5.4971490417713955,10.97829948157086,19.944356341349454,109.582586526441,149.04463917885266,196.3127484448554,196.3127484448554
94.0,5.9243082642611995,11.626157298183218,20.830813625447064,110.98105838210411,150.3445027695477,197.3971560702979,197.3971560702979
95.0,6.136746404405554,11.985918670866583,21.394613059358054,113.02889308518925,152.950357418606,200.64285749654798,200.64285749654798
96.0,6.666855361121231,12.741923828661134,22.35584036423159,113.62552308130525,152.97689058037454,199.8642396780001,199.8642396780001
97.0,7.452292516711114,13.82844171666405,23.697923971293307,114.17666596428325,152.62457895144163,198.26510895458375,198.26510895458375
98.0,8.12969663919396,14.759482877659506,24.855662857110918,115.04336682619767,152.9474834614309,197.8142273889049,197.8142273889049
99.0,8.317526165941253,15.022966785678722,25.195303743817938,115.50857213711338,153.365597839668,198.1458823815744,198.1458823815744
100.0,8.337167030948564,14.981669299203078,25.02330895396187,113.63521578662284,150.6814888408978,194.4726942965589,194.4726942965589
101.0,7.8529421754623225,14.310719824106844,24.17253271584524,112.66118281259183,149.92249489626357,194.05030672203935,194.05030672203935
102.0,8.072887805869618,14.52547237183039,24.286421453142296,110.55370889220495,146.64373637091808,189.31199563694412,189.31199563694412
103.0,7.8554359932035664,14.211645160927777,23.865970191961395,109.74768863703395,145.77742193944576,188.4055814342658,188.4055814342658
104.0,7.242319471939349,13.403417087155342,22.921247104346964,109.90382866312666,146.8174129981244,190.62168385285503,190.62168385285503
105.0,6.570418130387561,12.526668443012872,21.935109037524644,110.99437125749921,149.3467916545475,195.0299357067844,195.0299357067844
106.0,7.910905397724428,14.332927469073564,24.097832109684564,111.11439422507793,147.64754731056018,190.8797409926881,190.8797409926881
107.0,7.247610904274053,13.392632099885963,22.874744759358595,109.37329420327782,146.05325862934436,189.5716601078704,189.5716601078704
108.0,6.729829496530601,12.638539825205145,21.86693785266299,107.67873536772767,144.3610345833505,187.9723563366366,187.9723563366366
109.0,6.331865313607713,12.014053090848034,20.957313535690524,105.13466266556372,141.3001469447469,184.35262418652954,184.35262418652954
110.0,5.820511328435675,11.235862919284475,19.870243651766547,102.81068569568508,138.7431974686496,181.60942469864017,181.60942469864017
111.0,5.156806699001369,10.275971016104103,18.63597504011938,101.99947464511166,138.66161294351593,182.56465018093047,182.56465018093047
112.0,5.251855520212699,10.388833909661878,18.73153925324367,101.2080162184444,137.35585475244383,180.60563829935086,180.60563829935086
113.0,5.436728536644133,10.638890828622477,19.018832976795824,100.81658393722871,136.4847818694524,179.1058041087645,179.1058041087645
114.0,5.350662905284088,10.49899454882869,18.809248980624048,100.18685490638767,135.71753287598457,178.18804928602688,178.18804928602688
115.0,6.01967405334587,11.251336607127659,19.393313948980175,94.67868935779101,126.78582422514177,164.93476395321014,164.93476395321014
116.0,6.478764753707194,11.78834404456767,19.887423134934963,92.42647131592587,122.94771891827362,159.086057330625,159.086057330625
117.0,7.498438926804483,13.061438725199714,21.27674350666882,91.12510634826612,119.85334776150187,153.6665476508562,153.6665476508562
118.0,7.836985886259474,13.471326024603613,21.71086800913851,90.65940386782802,118.81581538014433,151.89331019661665,151.89331019661665
119.0,8.330899549773038,14.008641647814933,22.178160927412407,88.7523764607428,115.61230380518042,147.06493962982069,147.06493962982069
120.0,8.323468385412161,14.033541506388248,22.26571614507024,89.56696129869717,116.76053459719975,148.61653972552983,148.61653972552983
121.0,8.726565836805234,14.558717053189907,22.90194399271848,90.24679588671552,117.29800082274228,148.93706555592,148.93706555592
122.0,10.092451600581681,16.258600115390273,24.856669816875396,91.3697489057772,117.5548047544065,148.0140651223038,148.0140651223038
123.0,9.517419443995866,15.644790144591799,24.315727771989486,93.0611066407354,120.44381816574827,152.3979883833523,152.3979883833523
124.0,8.792899953311018,14.802882213538206,23.45792052293386,94.0887612805423,122.60400092447645,156.00084238729,156.00084238729
125.0,8.572314454708755,14.475097310931249,22.99462484341293,92.77301777268526,120.99129379874958,154.05516254502604,154.05516254502604
126.0,9.240541456259733,15.267663887389043,23.828800656194407,92.12690726124517,119.41115536254469,151.27565098778587,151.27565098778587
127.0,9.231838658146696,15.155210006551238,23.52931938056219,89.81436020983672,116.19696994221138,146.97771810242585,146.97771810242585
128.0,8.946766600903977,14.808514365196773,23.14557702919572,89.79926646405355,116.45345384899376,147.59060625316366,147.59060625316366
129.0,8.927929434453677,14.774290647912485,23.08821332920411,89.54029917979564,116.11075691138683,147.14911536795253,147.14911536795253
130.0,9.322983667554304,15.242406701318613,23.58594328105,89.30169882490848,115.3962832359813,145.82155875052703,145.82155875052703
131.0,10.413534910234958,16.60176844594224,25.16528326628609,90.5714389868538,116.16217169243635,145.879709403916,145.879709403916
132.0,10.992290945372156,17.285603885330097,25.908057329146022,90.66468211760825,115.79290871026996,144.90694883999666,144.90694883999666
133.0,12.583201204372426,19.005049652513478,27.55053038380984,88.60375033105075,111.70508894764825,138.2826850146722,138.2826850146722
134.0,13.15054293215181,19.633399585314404,28.188480671758672,88.43339617015474,111.05832611897698,137.03247434253055,137.03247434253055
135.0,11.760184413096768,18.109420244093947,26.677286061869623,89.38085812510569,113.39999373360804,141.12912311548496,141.12912311548496
136.0,12.182630573833652,18.526480938641697,27.009967590761427,88.13903853922191,111.37069379041965,138.1312828081705,138.1312828081705
137.0,12.57479629760738,19.004009388012935,27.5630739724143,88.76009847171173,111.92498646205559,138.57866507717537,138.57866507717537
138.0,13.10626567941165,19.744429617143208,28.561471926624886,91.35406828783367,115.0743616658152,142.35131668612985,142.35131668612985
139.0,14.197515807609202,21.035220893537588,30.009180970211194,92.6019053931774,115.9906327990214,142.80320075677318,142.80320075677318
140.0,15.058596546440077,22.00109323540207,31.02163264922266,92.84155753124645,115.72619102503857,141.8905497995308,141.8905497995308
141.0,15.103375901982544,22.141925858118086,31.309650171699854,94.40909750560127,117.82124129049295,144.60643544808764,144.60643544808764
142.0,16.72634718389288,23.825818146918728,32.88469021491723,93.00246381434476,114.87054457201566,139.74604918083904,139.74604918083904
143.0,15.664301040625777,22.7441258220014,31.90222953391236,94.17365366045946,117.12809422388388,143.34027869841793,143.34027869841793
144.0,15.773139855631271,22.933788856804277,32.205594276361246,95.36027078759896,118.66224544429897,145.27852555518328,145.27852555518328
145.0,15.25188700555356,22.379886507722272,31.670141938940894,95.68586810985634,119.4524462548592,146.647891178697,146.647891178697
146.0,15.585635895157306,22.71665792196356,31.966280188323722,95.1648678702141,118.52190236932903,145.2138837621604,145.2138837621604
147.0,15.687749161791901,22.862209039874404,32.167217867232836,95.73270983228136,119.22305347600184,146.06662348277956,146.06662348277956
148.0,15.58886127845992,22.798388916255863,32.17253355447564,96.49608791753306,120.32347084491384,147.5709374902333,147.5709374902333
149.0,15.848078522759366,23.142438861128067,32.616611235023676,97.50253552427239,121.51363811620452,148.96310771650116,148.96310771650116
150.0,15.750206849707373,23.076021611080957,32.61371060955113,98.20876659056054,122.5368057227631,150.36654447808482,150.36654447808482
151.0,16.841024071801883,24.215871176288697,33.68947599619809,97.31653342462305,120.61395762767185,147.16620712579316,147.16620712579316
152.0,16.515099700054552,23.92471002784212,33.493750340062306,98.37144078654997,122.24919359791858,149.50339967017717,149.50339967017717
153.0,16.852396705291874,24.25654392554279,33.77460282206035,97.78169285324137,121.23458469572839,147.96942199091936,147.96942199091936
154.0,17.03203048386888,24.45138498599491,33.97128746379172,97.77952350550804,121.11732303133341,147.70699887757246,147.70699887757246
155.0,17.471944193361637,24.903168859248893,34.389507048746175,97.3933905308653,120.3212252599934,146.40552201423583,146.40552201423583
156.0,18.386845735433024,25.83139701475619,35.23754201459461,96.56562244930494,118.65496146018576,143.70958808138056,143.70958808138056
157.0,18.714211382519675,26.24790659427134,35.7555140026696,97.6138370020278,119.86757306991454,145.0997907013235,145.0997907013235
158.0,18.428745960598636,26.064428451015086,35.75818494799132,99.50661366165215,122.5784602670713,148.78450196340683,148.78450196340683
159.0,17.768066501404135,25.46444489206769,35.32775105928509,101.29406765020217,125.39242439809702,152.8391133672004,152.8391133672004
160.0,17.34508798695007,25.113602076070702,35.1422961844216,103.09025138783066,128.08878610419907,156.61922146280426,156.61922146280426
161.0,16.385398606407943,24.17093283744388,34.3568341674434,105.01381646670585,131.3392999474566,161.49348540312107,161.49348540312107
162.0,16.391205972132425,24.17156689751825,34.34830360204549,104.91260171664604,131.1977999189795,161.30395542224989,161.30395542224989
163.0,16.669760150910754,24.570508256710962,34.90114236317012,106.48919881093802,133.1471798127044,163.67749938024156,163.67749938024156
164.0,17.426444162565762,25.44394454174985,35.8563805336394,107.15642739338045,133.53874283133672,163.69821089641104,163.69821089641104
165.0,17.842637457910115,25.886600906692827,36.28600168722595,106.9272874524915,132.95298706166759,162.66768429900398,162.66768429900398
166.0,18.4665971849048,26.511598350576815,36.834482479193575,106.02722397356857,131.33488777327364,160.16906886661565,160.16906886661565
167.0,19.762392793073477,27.942624680985634,38.32558202651009,106.58127520072816,131.27932782742118,159.3308011298049,159.3308011298049
168.0,19.3153010093954,27.440330733293667,37.78811467969629,106.2261774501993,131.07389566084333,159.32324544600945,159.32324544600945
169.0,19.448244356999375,27.484433930323725,37.68086413463975,104.66668513682033,128.8964207379794,156.41305358801893,156.41305358801893
170.0,19.374518173845317,27.467856742426623,37.76017895345469,105.65271598700392,130.26639644331516,158.23771352532216,158.23771352532216
171.0,21.042578665372538,29.131996804054562,39.24707841586754,103.96412714224519,127.0255981620275,153.10008156071996,153.10008156071996
172.0,20.573157069791858,28.79855937325202,39.16462831973148,106.43828287204106,130.60575385127137,157.99633850662417,157.99633850662417
173.0,20.34198090086055,28.61035501107105,39.06576666956208,107.33364757378739,131.94256950598634,159.8616832041235,159.8616832041235
174.0,20.640037041423263,28.97827620026193,39.50878795001275,108.11125726186717,132.8092656268948,160.81893093214816,160.81893093214816
175.0,20.996397199011287,29.42044733447055,40.04441339409993,109.08047387126454,133.89908961955823,162.03368436840086,162.03368436840086
176.0,21.110416958899304,29.507804961509812,40.079726154962664,108.5615649006355,133.1371432383194,160.98159737590566,160.98159737590566
177.0,21.12204730990837,29.51910414548106,40.08934785462889,108.54553694572398,133.10890717467677,160.9385245785146,160.9385245785146
178.0,21.816345490702627,30.26480521839977,40.844100989744554,108.70944038358766,132.92920453020704,160.32554986108508,160.32554986108508
179.0,22.399623748613642,30.91765365291135,41.546012653011154,109.28336135032892,133.3673082642603,160.57980040585107,160.57980040585107
180.0,22.786747571554756,31.386515166498132,42.10103678239998,110.20361832344875,134.37983696377492,161.68395291464185,161.68395291464185
181.0,21.89246632740173,30.384385192433907,41.02157221446626,109.29881053564111,133.67384249309345,161.2485952211286,161.2485952211286
182.0,19.086536222515164,27.513014898843146,38.35676074362015,111.41614731028271,138.21339018958722,168.76967547648462,168.76967547648462
183.0,19.878413078561316,28.352129952329005,39.17442377372941,111.11243111791808,137.30383165452892,167.10508366193386,167.10508366193386
184.0,20.494349252161395,28.928061754454863,39.61974076236674,109.75132266828271,135.0971601489956,163.87405131919198,163.87405131919198
185.0,19.588931282994956,28.070544364614967,38.93920584314086,111.61790959521232,138.16608634034898,168.40222120482395,168.40222120482395
186.0,20.18490468387456,28.67980560610536,39.49973987700757,111.07347098965194,137.0622643211735,166.60976983354732,166.60976983354732
187.0,21.19756204352598,29.71745334795858,40.46617794513007,110.35863449905914,135.49440075461956,163.9916200471935,163.9916200471935
188.0,21.53775053641382,30.067005033205387,40.795284107059246,110.17680626553788,135.0522678353959,163.2288072278454,163.2288072278454
189.0,21.824534270438377,30.31994329768571,40.96893616983024,109.40881503983768,133.85963112451307,161.52606282688893,161.52606282688893
190.0,20.5155205785946,28.90906682258893,39.537046197826584,109.10013906799891,134.21008974471488,162.7090226483809,162.7090226483809
191.0,22.341786383865056,30.63861419800352,40.9435812715244,106.07079032344758,129.11467107576777,155.11436038056445,155.11436038056445
192.0,21.754913362844608,30.092043854319094,40.510456074400096,107.09353472251982,130.80470245174658,157.6086453746703,157.6086453746703
193.0,19.560351366924376,27.8308101024212,38.37524177746591,108.24953681109643,133.64604807788538,162.52841206426214,162.52841206426214
194.0,19.23790756314197,27.530274421757,38.14617961941197,109.01266856223799,134.8744146891867,164.3206593035892,164.3206593035892
195.0,19.95966806927121,28.421345780382083,39.215630502979174,110.81752111378489,136.85642289054977,166.47416114099113,166.47416114099113
196.0,18.792458017643998,27.29693069919823,38.301004347475995,113.16176980108392,140.76435213666872,172.28681554846253,172.28681554846253
197.0,18.706906826430227,27.08618082152408,37.90356665255999,111.19802753340869,138.16414617490273,168.9403411856349,168.9403411856349
198.0,18.938753528224215,27.33107884195219,38.139659936673404,111.06732769264214,137.8373021303334,168.36945237358688,168.36945237358688
199.0,20.349260750810014,28.876859709963604,39.72868036130365,111.39774808759495,137.39788516367483,166.95055270567048,166.95055270567048
